"id","country","geolocation","level","adm1","location","disastertype","continent"
315,"Nepal","27.107350, 85.069330",3,"central","bara","flood","Asia"
316,"Nepal","29.830000, 80.550000",3,"far-western","darchula","flood","Asia"
317,"Nepal","27.863972, 84.914497",3,"central","dhading","flood","Asia"
318,"Nepal","28.095810, 83.329320",3,"west","gulmi","flood","Asia"
319,"Nepal","26.907917, 87.925751",3,"east","ilam","flood","Asia"
320,"Nepal","26.583740, 87.885670",3,"east","jhapa","flood","Asia"
321,"Nepal","26.884940, 85.797500",3,"central","mahottari","flood","Asia"
322,"Nepal","27.437060, 85.053580",3,"central","makwanpur","flood","Asia"
323,"Nepal","27.750000, 83.833330",3,"west","palpa","flood","Asia"
324,"Nepal","27.148950, 87.855190",3,"east","panchthar","flood","Asia"
325,"Nepal","27.223450, 84.827060",3,"central","parsa","flood","Asia"
326,"Nepal","28.176370, 85.482270",3,"central","rasuwa","flood","Asia"
327,"Nepal","26.988980, 85.283080",3,"central","rautahat","flood","Asia"
328,"Nepal","27.549220, 83.403350",3,"west","rupandehi","flood","Asia"
329,"Nepal","26.968670, 85.563900",3,"central","sarlahi","flood","Asia"
330,"Nepal","27.610540, 87.821660",3,"east","taplejung","flood","Asia"
331,"Nepal","28.266696, 83.583298",3,"west","baglung","flood","Asia"
332,"Nepal","29.555139, 80.421890",3,"far-western","baitadi","flood","Asia"
333,"Nepal","29.355917, 81.309723",3,"far-western","bajura","flood","Asia"
334,"Nepal","28.095800, 81.773240",3,"mid-western","banke","flood","Asia"
335,"Nepal","27.107350, 85.069330",3,"central","bara","flood","Asia"
336,"Nepal","27.171500, 87.046070",3,"east","bhojpur","flood","Asia"
337,"Nepal","27.967740, 82.478220",3,"mid-western","dang","flood","Asia"
338,"Nepal","27.863972, 84.914497",3,"central","dhading","flood","Asia"
339,"Nepal","26.851160, 86.035920",3,"central","dhanusha","flood","Asia"
340,"Nepal","27.680270, 86.070100",3,"central","dolakha","flood","Asia"
341,"Nepal","28.273870, 84.840870",3,"west","gorkha","flood","Asia"
342,"Nepal","28.095810, 83.329320",3,"west","gulmi","flood","Asia"
343,"Nepal","26.907917, 87.925751",3,"east","ilam","flood","Asia"
344,"Nepal","28.697500, 82.218780",3,"mid-western","jajarkot","flood","Asia"
345,"Nepal","26.583740, 87.885670",3,"east","jhapa","flood","Asia"
346,"Nepal","28.844670, 80.283280",3,"far-western","kanchanpur","flood","Asia"
347,"Nepal","27.566420, 83.068380",3,"west","kapilvastu","flood","Asia"
348,"Nepal","28.345670, 83.970940",3,"west","kaski","flood","Asia"
349,"Nepal","27.156340, 86.680770",3,"east","khotang","flood","Asia"
350,"Nepal","28.282860, 84.420490",3,"west","lamjung","flood","Asia"
351,"Nepal","26.884940, 85.797500",3,"central","mahottari","flood","Asia"
352,"Nepal","27.437060, 85.053580",3,"central","makwanpur","flood","Asia"
353,"Nepal","26.610690, 87.473230",3,"east","morang","flood","Asia"
354,"Nepal","28.000000, 83.833330",3,"central","nuwakot","flood","Asia"
355,"Nepal","27.313639, 86.500557",3,"east","okhaldunda","flood","Asia"
356,"Nepal","28.202640, 83.728610",3,"west","parbat","flood","Asia"
357,"Nepal","28.176370, 85.482270",3,"central","rasuwa","flood","Asia"
358,"Nepal","26.988980, 85.283080",3,"central","rauthat","flood","Asia"
359,"Nepal","28.756610, 82.428990",3,"mid-western","rukum","flood","Asia"
360,"Nepal","27.549220, 83.403350",3,"west","rupandehi","flood","Asia"
361,"Nepal","26.606810, 86.749410",3,"east","saptari","flood","Asia"
362,"Nepal","26.968670, 85.563900",3,"central","sarlahi","flood","Asia"
363,"Nepal","27.185130, 86.070260",3,"central","sindhuli","flood","Asia"
364,"Nepal","27.906990, 85.755810",3,"central","sindhupachowk","flood","Asia"
365,"Nepal","26.654220, 86.207950",3,"east","siraha","flood","Asia"
366,"Nepal","27.725790, 86.781690",3,"east","solukhumbu","flood","Asia"
367,"Nepal","26.640960, 87.140990",3,"east","sunsari","flood","Asia"
368,"Nepal","27.935480, 84.223250",3,"west","tanahu","flood","Asia"
369,"Nepal","27.610540, 87.821660",3,"east","taplejung","flood","Asia"
370,"Nepal","27.132540, 87.524400",3,"east","terathum","flood","Asia"
371,"Nepal","26.933080, 86.519940",3,"east","udayapur","flood","Asia"
372,"Nepal","27.107350, 85.069330",3,"central","bara","flood","Asia"
373,"Nepal","27.967740, 82.478220",3,"mid-western","dang","flood","Asia"
374,"Nepal","26.851160, 86.035920",3,"central","dhanusha","flood","Asia"
375,"Nepal","26.884940, 85.797500",3,"central","mahottari","flood","Asia"
376,"Nepal","27.437060, 85.053580",3,"central","makwanpur","flood","Asia"
377,"Nepal","26.610690, 87.473230",3,"east","morang","flood","Asia"
378,"Nepal","27.313639, 86.500557",3,"east","okhaldhunga","flood","Asia"
379,"Nepal","28.099916, 82.882858",3,"mid-western","pyuthan","flood","Asia"
380,"Nepal","27.325834, 86.087029",3,"central","ramechhap","flood","Asia"
381,"Nepal","26.988980, 85.283080",3,"central","rautahat","flood","Asia"
382,"Nepal","26.606810, 86.749410",3,"east","saptari","flood","Asia"
383,"Nepal","26.968670, 85.563900",3,"central","sarlahi","flood","Asia"
384,"Nepal","27.185130, 86.070260",3,"central","sindhuli","flood","Asia"
385,"Nepal","26.654220, 86.207950",3,"east","siraha","flood","Asia"
386,"Nepal","26.640960, 87.140990",3,"east","sunsari","flood","Asia"
387,"Nepal","26.933080, 86.519940",3,"east","udayapur","flood","Asia"
388,"Nepal","29.555139, 80.421890",3,"far-western","baitadi","flood","Asia"
389,"Nepal","29.243638, 80.457931",3,"far-western","dadeldhura","flood","Asia"
390,"Nepal","29.830000, 80.550000",3,"far-western","darchula","flood","Asia"
391,"Nepal","28.844670, 80.283280",3,"far-western","kanchanpur","flood","Asia"
392,"Nepal","26.851160, 86.035920",3,"central","dhanusha","flood","Asia"
393,"Nepal","26.884940, 85.797500",3,"central","mahottari district","flood","Asia"
394,"Nepal","27.185130, 86.070260",3,"central","sindhuli","flood","Asia"
395,"Nepal","28.095800, 81.773240",3,"mid-western","banke","flood","Asia"
396,"Nepal","28.371820, 81.450280",3,"mid-western","bardeya","flood","Asia"
397,"Nepal","29.243638, 80.457931",3,"far-western","dedeldhura","flood","Asia"
398,"Nepal","27.967740, 82.478220",3,"mid-western","dang","flood","Asia"
399,"Nepal","29.187300, 80.851400",3,"far-western","doti","flood","Asia"
400,"Nepal","28.844670, 80.283280",3,"far-western","kanchanpur","flood","Asia"
401,"Nepal","27.382710, 86.586540",3,"mid-western","salyan","flood","Asia"
402,"Nepal","29.067810, 81.294170",3,"far-western","achham","flood","Asia"
403,"Nepal","29.555139, 80.421890",3,"far-western","baitadi","flood","Asia"
404,"Nepal","28.552830, 84.758950",3,"far-western","bhajang","flood","Asia"
405,"Nepal","28.095800, 81.773240",3,"mid-western","banke","flood","Asia"
406,"Nepal","28.371820, 81.450280",3,"mid-western","bardiya","flood","Asia"
407,"Nepal","29.243638, 80.457931",3,"far-western","dadeldhura","flood","Asia"
408,"Nepal","29.187300, 80.851400",3,"far-western","doti","flood","Asia"
409,"Nepal","29.250000, 82.216702",3,"mid-western","jumla","flood","Asia"
410,"Nepal","29.216330, 81.688970",3,"mid-western","kalikot","flood","Asia"
411,"Nepal","28.844670, 80.283280",3,"far-western","kanchanpur","flood","Asia"
412,"Nepal","26.907917, 87.925751",3,"east","ilam","flood","Asia"
413,"Nepal","26.583740, 87.885670",3,"east","jhapa","flood","Asia"
414,"Nepal","29.067810, 81.294170",3,"far-western","achham","flood","Asia"
415,"Nepal","28.266696, 83.583298",3,"west","baglung","flood","Asia"
416,"Nepal","29.355917, 81.309723",3,"far-western","bajura","flood","Asia"
417,"Nepal","28.095800, 81.773240",3,"mid-western","banke","flood","Asia"
418,"Nepal","28.371820, 81.450280",3,"mid-western","bardiya","flood","Asia"
419,"Nepal","29.243638, 80.457931",3,"far-western","dadeldhura","flood","Asia"
420,"Nepal","28.844340, 81.710110",3,"mid-western","dailekh","flood","Asia"
421,"Nepal","27.967740, 82.478220",3,"mid-western","dang","flood","Asia"
422,"Nepal","26.851160, 86.035920",3,"central","dhanusa","flood","Asia"
423,"Nepal","27.680270, 86.070100",3,"central","dolakha","flood","Asia"
424,"Nepal","29.214190, 83.036850",3,"mid-western","dolpa","flood","Asia"
425,"Nepal","26.907917, 87.925751",3,"east","ilam","flood","Asia"
426,"Nepal","28.697500, 82.218780",3,"mid-western","jajarkot","flood","Asia"
427,"Nepal","27.308420, 86.778870",3,"east","jahpa","flood","Asia"
428,"Nepal","29.216330, 81.688970",3,"mid-western","kalikot","flood","Asia"
429,"Nepal","28.844670, 80.283280",3,"far-western","kanchanpur","flood","Asia"
430,"Nepal","28.345670, 83.970940",3,"west","kaski","flood","Asia"
431,"Nepal","27.437060, 85.053580",3,"central","makawanpur","flood","Asia"
432,"Nepal","26.610690, 87.473230",3,"east","morang","flood","Asia"
433,"Nepal","28.202640, 83.728610",3,"west","parbat","flood","Asia"
434,"Nepal","27.223450, 84.827060",3,"central","parsa","flood","Asia"
435,"Nepal","28.099916, 82.882858",3,"mid-western","pyuthan","flood","Asia"
436,"Nepal","26.988980, 85.283080",3,"central","rautahat","flood","Asia"
437,"Nepal","28.756610, 82.428990",3,"mid-western","rukum","flood","Asia"
438,"Nepal","27.547850, 87.226580",3,"east","sankhuwasabha","flood","Asia"
439,"Nepal","26.606810, 86.749410",3,"east","saptari","flood","Asia"
440,"Nepal","26.968670, 85.563900",3,"central","sarlahi","flood","Asia"
441,"Nepal","27.185130, 86.070260",3,"central","sindhuli","flood","Asia"
442,"Nepal","26.640960, 87.140990",3,"east","sunsari","flood","Asia"
443,"Nepal","27.935480, 84.223250",3,"west","tanahu","flood","Asia"
444,"Nepal","27.610540, 87.821660",3,"east","taplegunj","flood","Asia"
445,"Nepal","26.933080, 86.519940",3,"east","udayapur","flood","Asia"
446,"Nepal","27.674260, 85.426470",3,"central","bhaktapur","earthquake","Asia"
447,"Nepal","27.171500, 87.046070",3,"east","bhojpur","earthquake","Asia"
448,"Nepal","26.983330, 87.333330",3,"east","dhankuta","earthquake","Asia"
449,"Nepal","27.680270, 86.070100",3,"central","dolakha","earthquake","Asia"
450,"Nepal","26.907917, 87.925751",3,"east","ilam","earthquake","Asia"
451,"Nepal","26.583740, 87.885670",3,"east","jhapa","earthquake","Asia"
452,"Nepal","27.697560, 85.311840",3,"central","kathmandu","earthquake","Asia"
453,"Nepal","27.156340, 86.680770",3,"east","khotang","earthquake","Asia"
454,"Nepal","27.666618, 85.333334",3,"central","lalitpur","earthquake","Asia"
455,"Nepal","27.148950, 87.855190",3,"east","panchthar","earthquake","Asia"
456,"Nepal","27.325834, 86.087029",3,"central","ramechhap","earthquake","Asia"
457,"Nepal","27.547850, 87.226580",3,"east","sankhuwasabha","earthquake","Asia"
458,"Nepal","27.951200, 85.684580",3,"central","sindhupalchok","earthquake","Asia"
459,"Nepal","27.725790, 86.781690",3,"east","solukhambu","earthquake","Asia"
460,"Nepal","26.640960, 87.140990",3,"east","sunsari","earthquake","Asia"
461,"Nepal","27.610540, 87.821660",3,"east","taplejung","earthquake","Asia"
462,"Nepal","27.126800, 87.536800",3,"east","terhathum","earthquake","Asia"
463,"Nepal","26.933080, 86.519940",3,"east","udayapur","earthquake","Asia"
464,"Nepal","29.067810, 81.294170",3,"far-western","achham","flood","Asia"
465,"Nepal","29.555139, 80.421890",3,"far-western","baitadi","flood","Asia"
466,"Nepal","29.723340, 81.246050",3,"far-western","bajhang","flood","Asia"
467,"Nepal","28.371820, 81.450280",3,"mid-western","bardia","flood","Asia"
468,"Nepal","29.243638, 80.457931",3,"far-western","dadheldhura","flood","Asia"
469,"Nepal","28.844340, 81.710110",3,"mid-western","dailekh","flood","Asia"
470,"Nepal","27.967740, 82.478220",3,"mid-western","dang","flood","Asia"
471,"Nepal","29.830000, 80.550000",3,"far-western","darchula","flood","Asia"
472,"Nepal","26.983330, 87.333330",3,"east","dhankuta","flood","Asia"
473,"Nepal","29.187300, 80.851400",3,"far-western","doti","flood","Asia"
474,"Nepal","30.025990, 81.834310",3,"mid-western","humla","flood","Asia"
475,"Nepal","26.583740, 87.885670",3,"east","jhapa","flood","Asia"
476,"Nepal","29.216330, 81.688970",3,"mid-western","kalikot","flood","Asia"
477,"Nepal","28.844670, 80.283280",3,"far-western","kanchanpur","flood","Asia"
478,"Nepal","26.610690, 87.473230",3,"east","morang","flood","Asia"
479,"Nepal","27.313639, 86.500557",3,"east","okhaldhunga","flood","Asia"
480,"Nepal","28.099916, 82.882858",3,"mid-western","pyuthan","flood","Asia"
481,"Nepal","28.325420, 82.644420",3,"mid-western","rolpa","flood","Asia"
482,"Nepal","26.606810, 86.749410",3,"east","saptari","flood","Asia"
483,"Nepal","27.725790, 86.781690",3,"east","solukhumbu","flood","Asia"
484,"Nepal","26.640960, 87.140990",3,"east","sunsari","flood","Asia"
485,"Nepal","27.610540, 87.821660",3,"east","taplejung","flood","Asia"
486,"Nepal","26.933080, 86.519940",3,"east","udayapur","flood","Asia"
487,"Nepal","26.610690, 87.473230",3,"east","morang","flood","Asia"
488,"Nepal","26.640960, 87.140990",3,"east","sunsari","flood","Asia"
489,"Nepal","27.666618, 85.333334",3,"central","lalitpur","flood","Asia"
490,"Nepal","27.951200, 85.684580",3,"central","sindhupalchok","flood","Asia"
491,"Nepal","28.095800, 81.773240",3,"mid-western","banke","flood","Asia"
492,"Nepal","28.371820, 81.450280",3,"mid-western","bardyia","flood","Asia"
493,"Nepal","27.967740, 82.478220",3,"mid-western","dang","flood","Asia"
494,"Nepal","27.382710, 86.586540",3,"mid-western","salyan","flood","Asia"
495,"Nepal","28.601778, 81.600914",3,"mid-western","surkhet","flood","Asia"
496,"Nepal","27.863972, 84.914497",3,"central","dhading","earthquake","Asia"
497,"Nepal","27.680270, 86.070100",3,"central","dolakha","earthquake","Asia"
498,"Nepal","27.697560, 85.311840",3,"central","kathmandu","earthquake","Asia"
499,"Nepal","27.525940, 85.561210",3,"central","kavre","earthquake","Asia"
500,"Nepal","27.666618, 85.333334",3,"central","lalitpur","earthquake","Asia"
501,"Nepal","28.000000, 83.833330",3,"central","nuwakot","earthquake","Asia"
502,"Nepal","27.325834, 86.087029",3,"central","ramechhap","earthquake","Asia"
503,"Nepal","28.176370, 85.482270",3,"central","rasuwa","earthquake","Asia"
504,"Nepal","27.906990, 85.755810",3,"central","sindhupalchowk","earthquake","Asia"
505,"Nepal","27.906990, 85.755810",3,"central","sindhupalchowk","earthquake","Asia"
506,"Pakistan","31.118660, 74.450250",3,"punjab","kasur","flood","Asia"
507,"Pakistan","30.312134, 71.924475",3,"punjab","khanewal","flood","Asia"
508,"Pakistan","29.536751, 71.630470",3,"punjab","lodhran","flood","Asia"
509,"Pakistan","30.072580, 71.193790",3,"punjab","muzaffargarh","flood","Asia"
510,"Pakistan","29.103331, 70.322742",3,"punjab","rajanpur","flood","Asia"
511,"Pakistan","31.712870, 73.985560",3,"punjab","sheikhupura","flood","Asia"
512,"Pakistan","24.659222, 68.839836",3,"sind","badin","storm","Asia"
513,"Pakistan","24.733528, 69.795250",3,"sind","mithi","earthquake","Asia"
514,"Pakistan","34.120180, 72.469820",3,"Khyber Pakhtunkhwa.","swabi","flood","Asia"
515,"Pakistan","26.211570, 65.429440",3,"baluchistan","awaran","flood","Asia"
516,"Pakistan","24.659222, 68.839836",3,"sind","badin","flood","Asia"
517,"Pakistan","29.503850, 67.495160",3,"baluchistan","bolan","flood","Asia"
518,"Pakistan","26.730330, 67.776900",3,"sind","dadu","flood","Asia"
519,"Pakistan","28.301040, 68.197830",3,"baluchistan","jafarabad","flood","Asia"
520,"Pakistan","28.368810, 67.543000",3,"baluchistan","jhal magsi","flood","Asia"
521,"Pakistan","27.811930, 66.610960",3,"baluchistan","khuzdar","flood","Asia"
522,"Pakistan","25.786340, 66.603300",3,"baluchistan","lasbela","flood","Asia"
523,"Pakistan","27.955580, 68.638230",3,"sind","shikarpur","flood","Asia"
524,"Pakistan","34.677190, 73.023290",3,"Khyber Pakhtunkhwa.","batagram","earthquake","Asia"
525,"Pakistan","35.031400, 72.872600",3,"Khyber Pakhtunkhwa.","kohistan","earthquake","Asia"
526,"Pakistan","34.330230, 73.196790",3,"Khyber Pakhtunkhwa.","mansehra","earthquake","Asia"
527,"Pakistan","34.146300, 73.211680",3,"Khyber Pakhtunkhwa.","abbottabad","flood","Asia"
528,"Pakistan","34.677190, 73.023290",3,"Khyber Pakhtunkhwa.","battagram","flood","Asia"
529,"Pakistan","34.486874, 72.089469",3,"Khyber Pakhtunkhwa.","yarkhoon valleys","flood","Asia"
530,"Pakistan","35.207400, 71.876800",3,"Khyber Pakhtunkhwa.","dir","flood","Asia"
531,"Pakistan","25.999587, 63.067038",3,"baluchistan","turbat","flood","Asia"
532,"Pakistan","34.330230, 73.196790",3,"Khyber Pakhtunkhwa.","mansehra","flood","Asia"
533,"Pakistan","30.586779, 66.985031",3,"baluchistan","pishin","flood","Asia"
534,"Pakistan","30.925049, 66.446321",3,"baluchistan","chaman","flood","Asia"
535,"Pakistan","35.241600, 72.499330",3,"Khyber Pakhtunkhwa.","swat","flood","Asia"
536,"Pakistan","25.125363, 62.326121",3,"baluchistan","gwadar","flood","Asia"
537,"Pakistan","25.999587, 63.067038",3,"baluchistan","turbat","flood","Asia"
538,"Pakistan","34.158068, 71.734843",3,"Khyber Pakhtunkhwa.","charsadda","flood","Asia"
539,"Pakistan","36.258290, 72.243020",3,"Khyber Pakhtunkhwa.","chitral","flood","Asia"
540,"Pakistan","26.730330, 67.776900",3,"sind","dadu","flood","Asia"
541,"Pakistan","28.005306, 69.315844",3,"sind","ghotki","flood","Asia"
542,"Pakistan","25.741120, 67.813640",3,"sind","jamshoro","flood","Asia"
543,"Pakistan","27.529480, 68.759150",3,"sind","khairpur","flood","Asia"
544,"Pakistan","34.009350, 72.002482",3,"Khyber Pakhtunkhwa.","nowshera","flood","Asia"
545,"Pakistan","27.955580, 68.638230",3,"sind","shikarpur","flood","Asia"
546,"Pakistan","35.241600, 72.499330",3,"Khyber Pakhtunkhwa.","swat","flood","Asia"
547,"Pakistan","34.155830, 73.219440",3,"Khyber Pakhtunkhwa.","abbottabad tehsil","earthquake","Asia"
548,"Pakistan","34.828290, 73.254090",3,"Khyber Pakhtunkhwa.","allai","earthquake","Asia"
549,"Pakistan","35.550200, 72.103430",3,"Khyber Pakhtunkhwa.","kohistan district","earthquake","Asia"
550,"Pakistan","34.677190, 73.023290",3,"Khyber Pakhtunkhwa.","battagram","flood","Asia"
551,"Pakistan","35.031400, 72.872600",3,"Khyber Pakhtunkhwa.","kohistan","flood","Asia"
552,"Pakistan","34.685160, 72.701390",3,"Khyber Pakhtunkhwa.","shangla","flood","Asia"
